# Wall heat-flux
# Time        	patch         	min           	max           	integral      
1.01835       	bodyBottom	7.369519e+05	7.407587e+05	2.950647e+02
1.01835       	solid_to_fluid	-2.103090e+03	-6.813569e+01	-1.176082e+00
1.01857       	bodyBottom	7.368615e+05	7.406685e+05	2.950285e+02
1.01857       	solid_to_fluid	-2.103131e+03	-6.815167e+01	-1.176227e+00
1.01878       	bodyBottom	7.367712e+05	7.405783e+05	2.949924e+02
1.01878       	solid_to_fluid	-2.103172e+03	-6.816787e+01	-1.176373e+00
1.01899       	bodyBottom	7.366809e+05	7.404881e+05	2.949563e+02
1.01899       	solid_to_fluid	-2.103213e+03	-6.818430e+01	-1.176519e+00
1.0192        	bodyBottom	7.365906e+05	7.403980e+05	2.949202e+02
1.0192        	solid_to_fluid	-2.103254e+03	-6.820095e+01	-1.176665e+00
1.01941       	bodyBottom	7.365003e+05	7.403079e+05	2.948841e+02
1.01941       	solid_to_fluid	-2.103295e+03	-6.821783e+01	-1.176811e+00
1.01962       	bodyBottom	7.364101e+05	7.402178e+05	2.948481e+02
1.01962       	solid_to_fluid	-2.103336e+03	-6.823494e+01	-1.176958e+00
1.01983       	bodyBottom	7.363198e+05	7.401277e+05	2.948120e+02
1.01983       	solid_to_fluid	-2.103377e+03	-6.825228e+01	-1.177104e+00
1.02004       	bodyBottom	7.362296e+05	7.400376e+05	2.947759e+02
1.02004       	solid_to_fluid	-2.103417e+03	-6.826984e+01	-1.177250e+00
1.02025       	bodyBottom	7.361394e+05	7.399476e+05	2.947399e+02
1.02025       	solid_to_fluid	-2.103458e+03	-6.828763e+01	-1.177396e+00
1.02046       	bodyBottom	7.360493e+05	7.398576e+05	2.947038e+02
1.02046       	solid_to_fluid	-2.103499e+03	-6.830566e+01	-1.177543e+00
1.02068       	bodyBottom	7.359591e+05	7.397676e+05	2.946678e+02
1.02068       	solid_to_fluid	-2.103540e+03	-6.832391e+01	-1.177689e+00
1.02089       	bodyBottom	7.358690e+05	7.396776e+05	2.946318e+02
1.02089       	solid_to_fluid	-2.103581e+03	-6.834240e+01	-1.177835e+00
1.0211        	bodyBottom	7.357789e+05	7.395876e+05	2.945957e+02
1.0211        	solid_to_fluid	-2.103622e+03	-6.836112e+01	-1.177982e+00
1.02131       	bodyBottom	7.356888e+05	7.394977e+05	2.945597e+02
1.02131       	solid_to_fluid	-2.103663e+03	-6.838008e+01	-1.178128e+00
1.02152       	bodyBottom	7.355987e+05	7.394078e+05	2.945237e+02
1.02152       	solid_to_fluid	-2.103704e+03	-6.839926e+01	-1.178275e+00
1.02173       	bodyBottom	7.355086e+05	7.393179e+05	2.944877e+02
1.02173       	solid_to_fluid	-2.103745e+03	-6.841869e+01	-1.178422e+00
1.02194       	bodyBottom	7.354186e+05	7.392280e+05	2.944517e+02
1.02194       	solid_to_fluid	-2.103786e+03	-6.843834e+01	-1.178568e+00
1.02215       	bodyBottom	7.353286e+05	7.391381e+05	2.944157e+02
1.02215       	solid_to_fluid	-2.103827e+03	-6.845824e+01	-1.178715e+00
1.02236       	bodyBottom	7.352386e+05	7.390483e+05	2.943797e+02
1.02236       	solid_to_fluid	-2.103868e+03	-6.847837e+01	-1.178862e+00
1.02257       	bodyBottom	7.351486e+05	7.389584e+05	2.943438e+02
1.02257       	solid_to_fluid	-2.103908e+03	-6.849874e+01	-1.179008e+00
1.02278       	bodyBottom	7.350586e+05	7.388686e+05	2.943078e+02
1.02278       	solid_to_fluid	-2.103949e+03	-6.851935e+01	-1.179155e+00
1.023         	bodyBottom	7.349687e+05	7.387788e+05	2.942718e+02
1.023         	solid_to_fluid	-2.103990e+03	-6.854020e+01	-1.179302e+00
1.02321       	bodyBottom	7.348788e+05	7.386891e+05	2.942359e+02
1.02321       	solid_to_fluid	-2.104031e+03	-6.856130e+01	-1.179449e+00
1.02342       	bodyBottom	7.347889e+05	7.385993e+05	2.941999e+02
1.02342       	solid_to_fluid	-2.104072e+03	-6.858264e+01	-1.179596e+00
1.02363       	bodyBottom	7.346990e+05	7.385096e+05	2.941640e+02
1.02363       	solid_to_fluid	-2.104113e+03	-6.860422e+01	-1.179743e+00
1.02384       	bodyBottom	7.346091e+05	7.384199e+05	2.941281e+02
1.02384       	solid_to_fluid	-2.104154e+03	-6.862605e+01	-1.179890e+00
1.02405       	bodyBottom	7.345193e+05	7.383302e+05	2.940922e+02
1.02405       	solid_to_fluid	-2.104195e+03	-6.864812e+01	-1.180037e+00
1.02426       	bodyBottom	7.344294e+05	7.382405e+05	2.940563e+02
1.02426       	solid_to_fluid	-2.104235e+03	-6.867044e+01	-1.180184e+00
1.02447       	bodyBottom	7.343396e+05	7.381509e+05	2.940204e+02
1.02447       	solid_to_fluid	-2.104276e+03	-6.869301e+01	-1.180332e+00
1.02468       	bodyBottom	7.342498e+05	7.380612e+05	2.939845e+02
1.02468       	solid_to_fluid	-2.104317e+03	-6.871582e+01	-1.180479e+00
1.02489       	bodyBottom	7.341601e+05	7.379716e+05	2.939486e+02
1.02489       	solid_to_fluid	-2.104358e+03	-6.873889e+01	-1.180626e+00
1.02511       	bodyBottom	7.340703e+05	7.378820e+05	2.939127e+02
1.02511       	solid_to_fluid	-2.104399e+03	-6.876220e+01	-1.180774e+00
1.02532       	bodyBottom	7.339806e+05	7.377924e+05	2.938768e+02
1.02532       	solid_to_fluid	-2.104440e+03	-6.878577e+01	-1.180921e+00
1.02553       	bodyBottom	7.338909e+05	7.377029e+05	2.938410e+02
1.02553       	solid_to_fluid	-2.104480e+03	-6.880959e+01	-1.181068e+00
1.02574       	bodyBottom	7.338012e+05	7.376133e+05	2.938051e+02
1.02574       	solid_to_fluid	-2.104521e+03	-6.883367e+01	-1.181216e+00
1.02595       	bodyBottom	7.337115e+05	7.375238e+05	2.937693e+02
1.02595       	solid_to_fluid	-2.104562e+03	-6.885800e+01	-1.181364e+00
1.02616       	bodyBottom	7.336219e+05	7.374343e+05	2.937334e+02
1.02616       	solid_to_fluid	-2.104603e+03	-6.888258e+01	-1.181511e+00
1.02637       	bodyBottom	7.335322e+05	7.373448e+05	2.936976e+02
1.02637       	solid_to_fluid	-2.104644e+03	-6.890742e+01	-1.181659e+00
1.02658       	bodyBottom	7.334426e+05	7.372554e+05	2.936617e+02
1.02658       	solid_to_fluid	-2.104685e+03	-6.893253e+01	-1.181806e+00
1.02679       	bodyBottom	7.333530e+05	7.371659e+05	2.936259e+02
1.02679       	solid_to_fluid	-2.104725e+03	-6.895789e+01	-1.181954e+00
1.027         	bodyBottom	7.332634e+05	7.370765e+05	2.935901e+02
1.027         	solid_to_fluid	-2.104766e+03	-6.898351e+01	-1.182102e+00
1.02722       	bodyBottom	7.331739e+05	7.369871e+05	2.935543e+02
1.02722       	solid_to_fluid	-2.104807e+03	-6.900939e+01	-1.182250e+00
1.02743       	bodyBottom	7.330843e+05	7.368977e+05	2.935185e+02
1.02743       	solid_to_fluid	-2.104848e+03	-6.903553e+01	-1.182398e+00
1.02764       	bodyBottom	7.329948e+05	7.368083e+05	2.934827e+02
1.02764       	solid_to_fluid	-2.104888e+03	-6.906194e+01	-1.182545e+00
1.02785       	bodyBottom	7.329053e+05	7.367190e+05	2.934469e+02
1.02785       	solid_to_fluid	-2.104929e+03	-6.908861e+01	-1.182693e+00
1.02806       	bodyBottom	7.328158e+05	7.366296e+05	2.934112e+02
1.02806       	solid_to_fluid	-2.104970e+03	-6.911555e+01	-1.182841e+00
1.02827       	bodyBottom	7.327263e+05	7.365403e+05	2.933754e+02
1.02827       	solid_to_fluid	-2.105011e+03	-6.914276e+01	-1.182989e+00
1.02848       	bodyBottom	7.326369e+05	7.364510e+05	2.933397e+02
1.02848       	solid_to_fluid	-2.105052e+03	-6.917023e+01	-1.183138e+00
1.02869       	bodyBottom	7.325475e+05	7.363618e+05	2.933039e+02
1.02869       	solid_to_fluid	-2.105092e+03	-6.919796e+01	-1.183286e+00
1.0289        	bodyBottom	7.324581e+05	7.362725e+05	2.932682e+02
1.0289        	solid_to_fluid	-2.105133e+03	-6.922597e+01	-1.183434e+00
1.02911       	bodyBottom	7.323687e+05	7.361833e+05	2.932324e+02
1.02911       	solid_to_fluid	-2.105174e+03	-6.925424e+01	-1.183582e+00
1.02932       	bodyBottom	7.322793e+05	7.360940e+05	2.931967e+02
1.02932       	solid_to_fluid	-2.105215e+03	-6.928278e+01	-1.183730e+00
1.02954       	bodyBottom	7.321899e+05	7.360048e+05	2.931610e+02
1.02954       	solid_to_fluid	-2.105255e+03	-6.931159e+01	-1.183879e+00
1.02975       	bodyBottom	7.321006e+05	7.359157e+05	2.931253e+02
1.02975       	solid_to_fluid	-2.105296e+03	-6.934067e+01	-1.184027e+00
1.02996       	bodyBottom	7.320113e+05	7.358265e+05	2.930896e+02
1.02996       	solid_to_fluid	-2.105337e+03	-6.937002e+01	-1.184175e+00
1.03017       	bodyBottom	7.319220e+05	7.357374e+05	2.930539e+02
1.03017       	solid_to_fluid	-2.105377e+03	-6.939964e+01	-1.184324e+00
1.03038       	bodyBottom	7.318327e+05	7.356482e+05	2.930182e+02
1.03038       	solid_to_fluid	-2.105418e+03	-6.942954e+01	-1.184472e+00
1.03059       	bodyBottom	7.317435e+05	7.355591e+05	2.929825e+02
1.03059       	solid_to_fluid	-2.105459e+03	-6.945971e+01	-1.184621e+00
1.0308        	bodyBottom	7.316542e+05	7.354700e+05	2.929468e+02
1.0308        	solid_to_fluid	-2.105500e+03	-6.949015e+01	-1.184769e+00
1.03101       	bodyBottom	7.315650e+05	7.353810e+05	2.929111e+02
1.03101       	solid_to_fluid	-2.105540e+03	-6.952086e+01	-1.184918e+00
1.03122       	bodyBottom	7.314758e+05	7.352919e+05	2.928755e+02
1.03122       	solid_to_fluid	-2.105581e+03	-6.955185e+01	-1.185066e+00
1.03143       	bodyBottom	7.313866e+05	7.352029e+05	2.928398e+02
1.03143       	solid_to_fluid	-2.105622e+03	-6.958312e+01	-1.185215e+00
1.03165       	bodyBottom	7.312975e+05	7.351139e+05	2.928042e+02
1.03165       	solid_to_fluid	-2.105662e+03	-6.961466e+01	-1.185364e+00
1.03186       	bodyBottom	7.312083e+05	7.350249e+05	2.927685e+02
1.03186       	solid_to_fluid	-2.105703e+03	-6.964648e+01	-1.185512e+00
1.03207       	bodyBottom	7.311192e+05	7.349359e+05	2.927329e+02
1.03207       	solid_to_fluid	-2.105744e+03	-6.967857e+01	-1.185661e+00
1.03228       	bodyBottom	7.310301e+05	7.348470e+05	2.926973e+02
1.03228       	solid_to_fluid	-2.105784e+03	-6.971094e+01	-1.185810e+00
1.03249       	bodyBottom	7.309410e+05	7.347580e+05	2.926617e+02
1.03249       	solid_to_fluid	-2.105825e+03	-6.974359e+01	-1.185959e+00
1.0327        	bodyBottom	7.308519e+05	7.346691e+05	2.926261e+02
1.0327        	solid_to_fluid	-2.105866e+03	-6.977652e+01	-1.186108e+00
1.03291       	bodyBottom	7.307629e+05	7.345802e+05	2.925905e+02
1.03291       	solid_to_fluid	-2.105906e+03	-6.980973e+01	-1.186256e+00
1.03312       	bodyBottom	7.306738e+05	7.344913e+05	2.925549e+02
1.03312       	solid_to_fluid	-2.105947e+03	-6.984322e+01	-1.186405e+00
1.03333       	bodyBottom	7.305848e+05	7.344025e+05	2.925193e+02
1.03333       	solid_to_fluid	-2.105988e+03	-6.987699e+01	-1.186554e+00
1.03354       	bodyBottom	7.304958e+05	7.343136e+05	2.924837e+02
1.03354       	solid_to_fluid	-2.106028e+03	-6.991104e+01	-1.186703e+00
1.03376       	bodyBottom	7.304068e+05	7.342248e+05	2.924481e+02
1.03376       	solid_to_fluid	-2.106069e+03	-6.994537e+01	-1.186853e+00
1.03397       	bodyBottom	7.303179e+05	7.341360e+05	2.924126e+02
1.03397       	solid_to_fluid	-2.106110e+03	-6.997998e+01	-1.187002e+00
1.03418       	bodyBottom	7.302289e+05	7.340472e+05	2.923770e+02
1.03418       	solid_to_fluid	-2.106150e+03	-7.001487e+01	-1.187151e+00
1.03439       	bodyBottom	7.301400e+05	7.339584e+05	2.923415e+02
1.03439       	solid_to_fluid	-2.106191e+03	-7.005005e+01	-1.187300e+00
1.0346        	bodyBottom	7.300511e+05	7.338697e+05	2.923059e+02
1.0346        	solid_to_fluid	-2.106232e+03	-7.008551e+01	-1.187449e+00
1.03481       	bodyBottom	7.299622e+05	7.337809e+05	2.922704e+02
1.03481       	solid_to_fluid	-2.106272e+03	-7.012126e+01	-1.187598e+00
1.03502       	bodyBottom	7.298734e+05	7.336922e+05	2.922349e+02
1.03502       	solid_to_fluid	-2.106313e+03	-7.015729e+01	-1.187748e+00
1.03523       	bodyBottom	7.297845e+05	7.336035e+05	2.921994e+02
1.03523       	solid_to_fluid	-2.106354e+03	-7.019362e+01	-1.187897e+00
1.03544       	bodyBottom	7.296957e+05	7.335149e+05	2.921638e+02
1.03544       	solid_to_fluid	-2.106394e+03	-7.023023e+01	-1.188046e+00
1.03565       	bodyBottom	7.296069e+05	7.334262e+05	2.921283e+02
1.03565       	solid_to_fluid	-2.106435e+03	-7.026713e+01	-1.188196e+00
1.03586       	bodyBottom	7.295181e+05	7.333376e+05	2.920928e+02
1.03586       	solid_to_fluid	-2.106475e+03	-7.030432e+01	-1.188345e+00
1.03608       	bodyBottom	7.294293e+05	7.332489e+05	2.920574e+02
1.03608       	solid_to_fluid	-2.106516e+03	-7.034180e+01	-1.188495e+00
1.03629       	bodyBottom	7.293406e+05	7.331603e+05	2.920219e+02
1.03629       	solid_to_fluid	-2.106557e+03	-7.037957e+01	-1.188644e+00
1.0365        	bodyBottom	7.292518e+05	7.330718e+05	2.919864e+02
1.0365        	solid_to_fluid	-2.106597e+03	-7.041764e+01	-1.188794e+00
1.03671       	bodyBottom	7.291631e+05	7.329832e+05	2.919509e+02
1.03671       	solid_to_fluid	-2.106638e+03	-7.045600e+01	-1.188943e+00
1.03692       	bodyBottom	7.290744e+05	7.328946e+05	2.919155e+02
1.03692       	solid_to_fluid	-2.106678e+03	-7.049465e+01	-1.189093e+00
1.03713       	bodyBottom	7.289857e+05	7.328061e+05	2.918800e+02
1.03713       	solid_to_fluid	-2.106719e+03	-7.053359e+01	-1.189242e+00
1.03734       	bodyBottom	7.288971e+05	7.327176e+05	2.918446e+02
1.03734       	solid_to_fluid	-2.106759e+03	-7.057283e+01	-1.189392e+00
1.03755       	bodyBottom	7.288084e+05	7.326291e+05	2.918091e+02
1.03755       	solid_to_fluid	-2.106800e+03	-7.061237e+01	-1.189542e+00
1.03776       	bodyBottom	7.287198e+05	7.325406e+05	2.917737e+02
1.03776       	solid_to_fluid	-2.106841e+03	-7.065220e+01	-1.189691e+00
1.03797       	bodyBottom	7.286312e+05	7.324522e+05	2.917383e+02
1.03797       	solid_to_fluid	-2.106881e+03	-7.069233e+01	-1.189841e+00
1.03819       	bodyBottom	7.285426e+05	7.323638e+05	2.917029e+02
1.03819       	solid_to_fluid	-2.106922e+03	-7.073276e+01	-1.189991e+00
1.0384        	bodyBottom	7.284540e+05	7.322753e+05	2.916675e+02
1.0384        	solid_to_fluid	-2.106962e+03	-7.077349e+01	-1.190141e+00
1.03861       	bodyBottom	7.283655e+05	7.321869e+05	2.916321e+02
1.03861       	solid_to_fluid	-2.107003e+03	-7.081452e+01	-1.190291e+00
1.03882       	bodyBottom	7.282769e+05	7.320986e+05	2.915967e+02
1.03882       	solid_to_fluid	-2.107043e+03	-7.085585e+01	-1.190440e+00
1.03903       	bodyBottom	7.281884e+05	7.320102e+05	2.915613e+02
1.03903       	solid_to_fluid	-2.107084e+03	-7.089749e+01	-1.190590e+00
1.03924       	bodyBottom	7.280999e+05	7.319218e+05	2.915259e+02
1.03924       	solid_to_fluid	-2.107124e+03	-7.093943e+01	-1.190740e+00
1.03945       	bodyBottom	7.280115e+05	7.318335e+05	2.914905e+02
1.03945       	solid_to_fluid	-2.107165e+03	-7.098167e+01	-1.190890e+00
1.03966       	bodyBottom	7.279230e+05	7.317452e+05	2.914552e+02
1.03966       	solid_to_fluid	-2.107205e+03	-7.102422e+01	-1.191040e+00
1.03987       	bodyBottom	7.278346e+05	7.316569e+05	2.914198e+02
1.03987       	solid_to_fluid	-2.107246e+03	-7.106708e+01	-1.191190e+00
1.04008       	bodyBottom	7.277461e+05	7.315687e+05	2.913845e+02
1.04008       	solid_to_fluid	-2.107287e+03	-7.111024e+01	-1.191340e+00
1.0403        	bodyBottom	7.276577e+05	7.314804e+05	2.913491e+02
1.0403        	solid_to_fluid	-2.107327e+03	-7.115372e+01	-1.191490e+00
1.04051       	bodyBottom	7.275693e+05	7.313922e+05	2.913138e+02
1.04051       	solid_to_fluid	-2.107368e+03	-7.119750e+01	-1.191641e+00
1.04072       	bodyBottom	7.274810e+05	7.313040e+05	2.912785e+02
1.04072       	solid_to_fluid	-2.107408e+03	-7.124159e+01	-1.191791e+00
1.04093       	bodyBottom	7.273926e+05	7.312158e+05	2.912432e+02
1.04093       	solid_to_fluid	-2.107449e+03	-7.128600e+01	-1.191941e+00
1.04114       	bodyBottom	7.273043e+05	7.311276e+05	2.912079e+02
1.04114       	solid_to_fluid	-2.107489e+03	-7.133072e+01	-1.192091e+00
1.04135       	bodyBottom	7.272160e+05	7.310394e+05	2.911725e+02
1.04135       	solid_to_fluid	-2.107530e+03	-7.137575e+01	-1.192241e+00
1.04156       	bodyBottom	7.271277e+05	7.309513e+05	2.911372e+02
1.04156       	solid_to_fluid	-2.107570e+03	-7.142110e+01	-1.192392e+00
1.04177       	bodyBottom	7.270394e+05	7.308631e+05	2.911020e+02
1.04177       	solid_to_fluid	-2.107611e+03	-7.146676e+01	-1.192542e+00
1.04198       	bodyBottom	7.269512e+05	7.307750e+05	2.910667e+02
1.04198       	solid_to_fluid	-2.107651e+03	-7.151274e+01	-1.192692e+00
1.04219       	bodyBottom	7.268629e+05	7.306870e+05	2.910314e+02
1.04219       	solid_to_fluid	-2.107691e+03	-7.155904e+01	-1.192842e+00
1.04241       	bodyBottom	7.267747e+05	7.305989e+05	2.909961e+02
1.04241       	solid_to_fluid	-2.107732e+03	-7.160565e+01	-1.192993e+00
1.04262       	bodyBottom	7.266865e+05	7.305108e+05	2.909609e+02
1.04262       	solid_to_fluid	-2.107772e+03	-7.165259e+01	-1.193143e+00
1.04283       	bodyBottom	7.265983e+05	7.304228e+05	2.909256e+02
1.04283       	solid_to_fluid	-2.107813e+03	-7.169984e+01	-1.193294e+00
1.04304       	bodyBottom	7.265101e+05	7.303348e+05	2.908904e+02
1.04304       	solid_to_fluid	-2.107853e+03	-7.174742e+01	-1.193444e+00
1.04325       	bodyBottom	7.264220e+05	7.302468e+05	2.908551e+02
1.04325       	solid_to_fluid	-2.107894e+03	-7.179532e+01	-1.193594e+00
1.04346       	bodyBottom	7.263339e+05	7.301588e+05	2.908199e+02
1.04346       	solid_to_fluid	-2.107934e+03	-7.184354e+01	-1.193745e+00
1.04367       	bodyBottom	7.262457e+05	7.300708e+05	2.907847e+02
1.04367       	solid_to_fluid	-2.107975e+03	-7.189209e+01	-1.193895e+00
1.04388       	bodyBottom	7.261576e+05	7.299829e+05	2.907495e+02
1.04388       	solid_to_fluid	-2.108015e+03	-7.194097e+01	-1.194046e+00
1.04409       	bodyBottom	7.260696e+05	7.298950e+05	2.907143e+02
1.04409       	solid_to_fluid	-2.108056e+03	-7.199017e+01	-1.194196e+00
1.0443        	bodyBottom	7.259815e+05	7.298071e+05	2.906790e+02
1.0443        	solid_to_fluid	-2.108096e+03	-7.203970e+01	-1.194347e+00
1.04451       	bodyBottom	7.258935e+05	7.297192e+05	2.906439e+02
1.04451       	solid_to_fluid	-2.108136e+03	-7.208957e+01	-1.194498e+00
1.04473       	bodyBottom	7.258055e+05	7.296313e+05	2.906087e+02
1.04473       	solid_to_fluid	-2.108177e+03	-7.213976e+01	-1.194648e+00
1.04494       	bodyBottom	7.257174e+05	7.295435e+05	2.905735e+02
1.04494       	solid_to_fluid	-2.108217e+03	-7.219028e+01	-1.194799e+00
1.04515       	bodyBottom	7.256295e+05	7.294556e+05	2.905383e+02
1.04515       	solid_to_fluid	-2.108258e+03	-7.224114e+01	-1.194949e+00
1.04536       	bodyBottom	7.255415e+05	7.293678e+05	2.905031e+02
1.04536       	solid_to_fluid	-2.108298e+03	-7.229233e+01	-1.195100e+00
1.04557       	bodyBottom	7.254535e+05	7.292800e+05	2.904680e+02
1.04557       	solid_to_fluid	-2.108339e+03	-7.234385e+01	-1.195251e+00
1.04578       	bodyBottom	7.253656e+05	7.291922e+05	2.904328e+02
1.04578       	solid_to_fluid	-2.108379e+03	-7.239570e+01	-1.195402e+00
1.04599       	bodyBottom	7.252777e+05	7.291045e+05	2.903977e+02
1.04599       	solid_to_fluid	-2.108419e+03	-7.244789e+01	-1.195552e+00
1.0462        	bodyBottom	7.251898e+05	7.290167e+05	2.903626e+02
1.0462        	solid_to_fluid	-2.108460e+03	-7.250042e+01	-1.195703e+00
1.04641       	bodyBottom	7.251019e+05	7.289290e+05	2.903274e+02
1.04641       	solid_to_fluid	-2.108500e+03	-7.255328e+01	-1.195854e+00
1.04662       	bodyBottom	7.250141e+05	7.288413e+05	2.902923e+02
1.04662       	solid_to_fluid	-2.108541e+03	-7.260647e+01	-1.196005e+00
1.04684       	bodyBottom	7.249262e+05	7.287536e+05	2.902572e+02
1.04684       	solid_to_fluid	-2.108581e+03	-7.266001e+01	-1.196155e+00
1.04705       	bodyBottom	7.248384e+05	7.286659e+05	2.902221e+02
1.04705       	solid_to_fluid	-2.108621e+03	-7.271388e+01	-1.196306e+00
1.04726       	bodyBottom	7.247506e+05	7.285783e+05	2.901870e+02
1.04726       	solid_to_fluid	-2.108662e+03	-7.276809e+01	-1.196457e+00
1.04747       	bodyBottom	7.246628e+05	7.284906e+05	2.901519e+02
1.04747       	solid_to_fluid	-2.108702e+03	-7.282263e+01	-1.196608e+00
1.04768       	bodyBottom	7.245750e+05	7.284030e+05	2.901168e+02
1.04768       	solid_to_fluid	-2.108742e+03	-7.287752e+01	-1.196759e+00
1.04789       	bodyBottom	7.244873e+05	7.283154e+05	2.900817e+02
1.04789       	solid_to_fluid	-2.108783e+03	-7.293274e+01	-1.196910e+00
1.0481        	bodyBottom	7.243996e+05	7.282278e+05	2.900466e+02
1.0481        	solid_to_fluid	-2.108823e+03	-7.298831e+01	-1.197061e+00
1.04831       	bodyBottom	7.243118e+05	7.281403e+05	2.900116e+02
1.04831       	solid_to_fluid	-2.108863e+03	-7.304421e+01	-1.197212e+00
1.04852       	bodyBottom	7.242241e+05	7.280527e+05	2.899765e+02
1.04852       	solid_to_fluid	-2.108904e+03	-7.310045e+01	-1.197363e+00
1.04873       	bodyBottom	7.241365e+05	7.279652e+05	2.899415e+02
1.04873       	solid_to_fluid	-2.108944e+03	-7.315704e+01	-1.197514e+00
1.04895       	bodyBottom	7.240488e+05	7.278777e+05	2.899064e+02
1.04895       	solid_to_fluid	-2.108985e+03	-7.321397e+01	-1.197665e+00
1.04916       	bodyBottom	7.239612e+05	7.277902e+05	2.898714e+02
1.04916       	solid_to_fluid	-2.109025e+03	-7.327123e+01	-1.197816e+00
1.04937       	bodyBottom	7.238735e+05	7.277027e+05	2.898364e+02
1.04937       	solid_to_fluid	-2.109065e+03	-7.332884e+01	-1.197967e+00
1.04958       	bodyBottom	7.237859e+05	7.276153e+05	2.898013e+02
1.04958       	solid_to_fluid	-2.109106e+03	-7.338680e+01	-1.198118e+00
1.04979       	bodyBottom	7.236983e+05	7.275278e+05	2.897663e+02
1.04979       	solid_to_fluid	-2.109146e+03	-7.344509e+01	-1.198269e+00
1.05          	bodyBottom	7.236108e+05	7.274404e+05	2.897313e+02
1.05          	solid_to_fluid	-2.109186e+03	-7.350373e+01	-1.198420e+00
1.05021       	bodyBottom	7.235232e+05	7.273530e+05	2.896963e+02
1.05021       	solid_to_fluid	-2.109226e+03	-7.356271e+01	-1.198571e+00
1.05042       	bodyBottom	7.234357e+05	7.272656e+05	2.896613e+02
1.05042       	solid_to_fluid	-2.109267e+03	-7.362203e+01	-1.198722e+00
1.05063       	bodyBottom	7.233481e+05	7.271783e+05	2.896263e+02
1.05063       	solid_to_fluid	-2.109307e+03	-7.368170e+01	-1.198873e+00
1.05084       	bodyBottom	7.232606e+05	7.270909e+05	2.895913e+02
1.05084       	solid_to_fluid	-2.109347e+03	-7.374171e+01	-1.199024e+00
1.05105       	bodyBottom	7.231732e+05	7.270036e+05	2.895564e+02
1.05105       	solid_to_fluid	-2.109388e+03	-7.380207e+01	-1.199175e+00
1.05127       	bodyBottom	7.230857e+05	7.269163e+05	2.895214e+02
1.05127       	solid_to_fluid	-2.109428e+03	-7.386276e+01	-1.199326e+00
1.05148       	bodyBottom	7.229983e+05	7.268290e+05	2.894864e+02
1.05148       	solid_to_fluid	-2.109468e+03	-7.392381e+01	-1.199477e+00
1.05169       	bodyBottom	7.229108e+05	7.267417e+05	2.894515e+02
1.05169       	solid_to_fluid	-2.109509e+03	-7.398519e+01	-1.199629e+00
1.0519        	bodyBottom	7.228234e+05	7.266544e+05	2.894166e+02
1.0519        	solid_to_fluid	-2.109549e+03	-7.404692e+01	-1.199780e+00
1.05211       	bodyBottom	7.227360e+05	7.265672e+05	2.893816e+02
1.05211       	solid_to_fluid	-2.109589e+03	-7.410899e+01	-1.199931e+00
1.05232       	bodyBottom	7.226486e+05	7.264800e+05	2.893467e+02
1.05232       	solid_to_fluid	-2.109629e+03	-7.417140e+01	-1.200082e+00
1.05253       	bodyBottom	7.225613e+05	7.263927e+05	2.893118e+02
1.05253       	solid_to_fluid	-2.109670e+03	-7.423416e+01	-1.200233e+00
1.05274       	bodyBottom	7.224739e+05	7.263056e+05	2.892768e+02
1.05274       	solid_to_fluid	-2.109710e+03	-7.429725e+01	-1.200384e+00
1.05295       	bodyBottom	7.223866e+05	7.262184e+05	2.892419e+02
1.05295       	solid_to_fluid	-2.109750e+03	-7.436069e+01	-1.200536e+00
1.05316       	bodyBottom	7.222993e+05	7.261312e+05	2.892070e+02
1.05316       	solid_to_fluid	-2.109790e+03	-7.442447e+01	-1.200687e+00
1.05338       	bodyBottom	7.222120e+05	7.260441e+05	2.891721e+02
1.05338       	solid_to_fluid	-2.109831e+03	-7.448860e+01	-1.200838e+00
1.05359       	bodyBottom	7.221248e+05	7.259570e+05	2.891373e+02
1.05359       	solid_to_fluid	-2.109871e+03	-7.455306e+01	-1.200989e+00
1.0538        	bodyBottom	7.220375e+05	7.258699e+05	2.891024e+02
1.0538        	solid_to_fluid	-2.109911e+03	-7.461787e+01	-1.201140e+00
1.05401       	bodyBottom	7.219503e+05	7.257828e+05	2.890675e+02
1.05401       	solid_to_fluid	-2.109951e+03	-7.468302e+01	-1.201291e+00
1.05422       	bodyBottom	7.218630e+05	7.256957e+05	2.890326e+02
1.05422       	solid_to_fluid	-2.109992e+03	-7.474851e+01	-1.201443e+00
1.05443       	bodyBottom	7.217758e+05	7.256087e+05	2.889978e+02
1.05443       	solid_to_fluid	-2.110032e+03	-7.481434e+01	-1.201594e+00
1.05464       	bodyBottom	7.216887e+05	7.255216e+05	2.889629e+02
1.05464       	solid_to_fluid	-2.110072e+03	-7.488052e+01	-1.201745e+00
1.05485       	bodyBottom	7.216015e+05	7.254346e+05	2.889281e+02
1.05485       	solid_to_fluid	-2.110112e+03	-7.494704e+01	-1.201896e+00
1.05506       	bodyBottom	7.215144e+05	7.253476e+05	2.888932e+02
1.05506       	solid_to_fluid	-2.110153e+03	-7.501389e+01	-1.202048e+00
1.05527       	bodyBottom	7.214272e+05	7.252607e+05	2.888584e+02
1.05527       	solid_to_fluid	-2.110193e+03	-7.508109e+01	-1.202199e+00
1.05549       	bodyBottom	7.213401e+05	7.251737e+05	2.888236e+02
